symbol,name,reportDate,fiscalDateEnding,estimate,currency
BRDSQ,BRDSQ,5/9/2024,3/31/2024,,USD
BREZ,Breeze Holdings Acquisition Corp,5/10/2024,3/31/2024,,USD
BRFH,Barfresh Food Group Inc,2/29/2024,12/31/2023,-0.01,USD
BRFH,Barfresh Food Group Inc,4/25/2024,3/31/2024,-0.005,USD
BRID,Bridgford Foods Corp,3/4/2024,2/29/2024,,USD
BRK-A,Berkshire Hathaway Inc - Class A,2/24/2024,12/31/2023,5470.79,USD
BRK-A,Berkshire Hathaway Inc - Class A,5/6/2024,3/31/2024,,USD
BRK-B,Berkshire Hathaway Inc - Class B,2/26/2024,12/31/2023,4.05,USD
BRK-B,Berkshire Hathaway Inc - Class B,5/6/2024,3/31/2024,4.46,USD
BRKCF,BRKCF,2/26/2024,12/31/2023,,USD
BRKL,Brookline Bancorp Inc,4/24/2024,3/31/2024,0.22,USD
BRKR,Bruker Corp,5/2/2024,3/31/2024,0.46,USD
BRLI,BRLI,3/8/2024,12/31/2023,,USD
BRLI,BRLI,5/20/2024,3/31/2024,,USD
BRLL,BRLL,5/8/2024,3/31/2024,,USD
BRLT,Brilliant Earth Group Inc Class A,3/13/2024,12/31/2023,0.01,USD
BRLT,Brilliant Earth Group Inc Class A,5/9/2024,3/31/2024,0.0331,USD
BRMK,BRMK,2/26/2024,12/31/2023,,USD
BRMK,BRMK,5/7/2024,3/31/2024,,USD
BRN,Barnwell Industries Inc,5/13/2024,3/31/2024,,USD
BRNS,Barinthus Biotherapeutics Plc.,3/22/2024,12/31/2023,-0.5,USD
BRNS,Barinthus Biotherapeutics Plc.,5/10/2024,3/31/2024,-0.5883,USD
BRO,Brown & Brown Inc,4/22/2024,3/31/2024,1.03,USD
BROG,Brooge Energy Ltd,2/28/2024,12/31/2023,0,USD
BROG,Brooge Energy Ltd,4/7/2024,3/31/2024,,USD
BROS,Dutch Bros Inc - Class A,5/7/2024,3/31/2024,0.0214,USD
BRP,BRP Group Inc - Class A,2/28/2024,12/31/2023,0.11,USD
BRP,BRP Group Inc - Class A,5/7/2024,3/31/2024,0.5586,USD
BRPHF,BRPHF,3/26/2024,12/31/2023,0.6401,USD
BRRE,BRRE,3/14/2024,1/31/2024,,USD
BRSP,BrightSpire Capital Inc - Class A,5/1/2024,3/31/2024,0.22,USD
BRST,BRST,4/15/2024,3/31/2024,,USD
BRT,BRT Apartments Corp,3/12/2024,12/31/2023,-0.1,USD
BRT,BRT Apartments Corp,5/6/2024,3/31/2024,-0.17,USD
BRTHF,BRTHF,5/6/2024,3/31/2024,,USD
BRTX,BioRestorative Therapies Inc,3/27/2024,12/31/2023,-0.69,USD
BRTX,BioRestorative Therapies Inc,5/12/2024,3/31/2024,,USD
BRVO,BRVO,2/22/2024,12/31/2023,,USD
BRVO,BRVO,5/3/2024,3/31/2024,,USD
BRX,Brixmor Property Group Inc,4/29/2024,3/31/2024,0.21,USD
BRY,Berry Corp,3/6/2024,12/31/2023,0.24,USD
BRY,Berry Corp,5/1/2024,3/31/2024,0.1657,USD
BRZE,Braze Inc - Class A,3/28/2024,1/31/2024,-0.05,USD
BSBK,Bogota Financial Corp,4/26/2024,3/31/2024,0.08,USD
BSEM,BSEM,2/28/2024,12/31/2023,0.16,USD
BSEM,BSEM,4/1/2024,3/31/2024,-0.15,USD
BSET,Bassett Furniture Industries Inc,3/28/2024,2/29/2024,0.01,USD
BSFC,Blue Star Foods Corp,4/16/2024,3/31/2024,,USD
BSFO,BSFO,4/27/2024,3/31/2024,,USD
BSGM,Biosig Technologies Inc,2/28/2024,12/31/2023,-0.8,USD
BSGM,Biosig Technologies Inc,5/13/2024,3/31/2024,-0.4,USD
BSHI,BSHI,4/22/2024,3/31/2024,,USD
BSIG,BrightSphere Investment Group Inc,5/2/2024,3/31/2024,0.36,USD
BSM,Black Stone Minerals L.P.,4/29/2024,3/31/2024,0.39,USD
BSPK,BSPK,4/27/2024,2/29/2024,,USD
BSPM,BSPM,2/28/2024,12/31/2023,0,USD
BSPM,BSPM,5/17/2024,3/31/2024,0,USD
BSQR,BSQR,3/5/2024,12/31/2023,,USD
BSQR,BSQR,5/9/2024,3/31/2024,,USD
BSRR,Sierra Bancorp,4/22/2024,3/31/2024,0.56,USD
BSRTF,BSRTF,3/12/2024,12/31/2023,,USD
BSRTF,BSRTF,5/8/2024,3/31/2024,,USD
BSTG,BSTG,3/28/2024,12/31/2023,,USD
BSTG,BSTG,5/10/2024,3/31/2024,,USD
BSVN,Bank7 Corp,4/25/2024,3/31/2024,1.06,USD
BSX,Boston Scientific Corp,4/24/2024,3/31/2024,0.51,USD
BSY,Bentley Systems Inc - Class B,2/27/2024,12/31/2023,0.18,USD
BSY,Bentley Systems Inc - Class B,5/7/2024,3/31/2024,0.2528,USD
BTAI,BioXcel Therapeutics Inc,3/7/2024,12/31/2023,-0.92,USD
BTAI,BioXcel Therapeutics Inc,5/6/2024,3/31/2024,-0.885,USD
BTAX,BTAX,2/28/2024,12/31/2023,0,USD
BTAX,BTAX,5/14/2024,3/31/2024,0,USD
BTBT,Bit Digital Inc,3/27/2024,12/31/2023,-0.0467,USD
BTBT,Bit Digital Inc,4/26/2024,3/31/2024,-0.02,USD
BTCS,BTCS Inc,3/11/2024,12/31/2023,-0.09,USD
BTCS,BTCS Inc,4/1/2024,3/31/2024,,USD
BTCWF,BTCWF,5/1/2024,3/31/2024,,USD
BTDG,BTDG,2/22/2024,12/31/2023,,USD
BTG,B2gold Corp,5/7/2024,3/31/2024,0.0611,USD
BTMD,biote Corp - Class A,3/26/2024,12/31/2023,0.07,USD
BTMD,biote Corp - Class A,5/7/2024,3/31/2024,0.055,USD
BTQQF,BTQQF,3/11/2024,12/31/2023,,USD
BTQQF,BTQQF,5/6/2024,3/31/2024,,USD
BTT,BlackRock Municipal 2030 Target Term Trust,4/8/2024,3/31/2024,,USD
BTTC,BTTC,3/29/2024,12/31/2023,,USD
BTTC,BTTC,5/13/2024,3/31/2024,,USD
BTTR,Better Choice Company Inc,3/26/2024,12/31/2023,-0.1,USD
BTTR,Better Choice Company Inc,5/10/2024,3/31/2024,,USD
BTTX,Better Therapeutics Inc,3/28/2024,12/31/2023,-0.12,USD
BTTX,Better Therapeutics Inc,5/9/2024,3/31/2024,-0.17,USD
BTU,Peabody Energy Corp New,4/25/2024,3/31/2024,0.96,USD
BTVCY,BTVCY,5/15/2024,3/31/2024,0,USD
BTVRF,BTVRF,2/26/2024,1/31/2024,,USD
BTWN,BTWN,3/30/2024,12/31/2023,,USD
BTWN,BTWN,5/8/2024,3/31/2024,,USD
BUD,Anheuser-Busch InBev SA/NV,2/29/2024,12/31/2023,0.8006,USD
BUD,Anheuser-Busch InBev SA/NV,5/8/2024,3/31/2024,0.79,USD
BUDZ,BUDZ,4/19/2024,3/31/2024,,USD
BUKS,BUKS,3/14/2024,1/31/2024,,USD
BUR,Burford Capital Ltd,3/13/2024,12/31/2023,0.375,USD
BURCA,BURCA,4/22/2024,3/31/2024,,USD
BURL,Burlington Stores Inc,2/29/2024,1/31/2024,3.25,USD
BURU,Nuburu Inc - Class A,2/22/2024,12/31/2023,,USD
BURU,Nuburu Inc - Class A,5/6/2024,3/31/2024,,USD
BUSE,First Busey Corp,4/23/2024,3/31/2024,0.49,USD
BV,BrightView Holdings Inc,5/2/2024,3/31/2024,0.07,USD
BVFL,BV Financial Inc,4/25/2024,3/31/2024,,USD
BVH,Bluegreen Vacations Holding Corporation - Class A,3/11/2024,12/31/2023,0.88,USD
BVH,Bluegreen Vacations Holding Corporation - Class A,5/2/2024,3/31/2024,0.7734,USD
BVN,Compania de Minas Buenaventura S.A.,4/29/2024,3/31/2024,0.1817,USD
BVS,Bioventus Inc - Class A,3/29/2024,12/31/2023,0.02,USD
BVS,Bioventus Inc - Class A,5/14/2024,3/31/2024,0.0011,USD
BW,Babcock & Wilcox Enterprises Inc,3/13/2024,12/31/2023,-0.03,USD
BW,Babcock & Wilcox Enterprises Inc,5/8/2024,3/31/2024,-0.165,USD
BWA,BorgWarner Inc,5/2/2024,3/31/2024,0.88,USD
BWAY,Brainsway Ltd,3/19/2024,12/31/2023,-0.013,USD
BWB,Bridgewater Bancshares Inc,4/24/2024,3/31/2024,0.25,USD
BWEN,Broadwind Inc,3/5/2024,12/31/2023,-0.01,USD
BWEN,Broadwind Inc,5/9/2024,3/31/2024,-0.0531,USD
BWFG,Bankwell Financial Group Inc,4/24/2024,3/31/2024,0.72,USD
BWLVF,BWLVF,3/28/2024,12/31/2023,0,USD
BWMG,BWMG,3/28/2024,12/31/2023,,USD
BWMG,BWMG,5/13/2024,3/31/2024,,USD
BWMN,Bowman Consulting Group Ltd,3/18/2024,12/31/2023,0.25,USD
BWMN,Bowman Consulting Group Ltd,5/7/2024,3/31/2024,0.095,USD
BWTL,BWTL,4/21/2024,1/31/2024,,USD
BWV,BWV,3/9/2024,12/31/2023,-0.21,USD
BWV,BWV,5/12/2024,3/31/2024,,USD
BWXT,BWX Technologies Inc,2/27/2024,12/31/2023,0.93,USD
BWXT,BWX Technologies Inc,5/6/2024,3/31/2024,0.6801,USD
BX,Blackstone Inc,4/18/2024,3/31/2024,0.98,USD
BXBLY,BXBLY,2/23/2024,12/31/2023,0,USD
BXC,Bluelinx Hldgs Inc,4/30/2024,3/31/2024,2.18,USD
BXLC,BXLC,3/25/2024,12/31/2023,,USD
BXLC,BXLC,5/9/2024,3/31/2024,,USD
BXMT,Blackstone Mortgage Trust Inc - Class A,4/24/2024,3/31/2024,0.47,USD
BXP,Boston Properties Inc,4/23/2024,3/31/2024,0.48,USD
BXRX,Baudax Bio Inc,5/10/2024,3/31/2024,,USD
BXSL,Blackstone Secured Lending Fund.,2/28/2024,12/31/2023,0.93,USD
BXSL,Blackstone Secured Lending Fund.,5/9/2024,3/31/2024,0.9233,USD
BY,Byline Bancorp Inc,4/25/2024,3/31/2024,0.63,USD
BYD,Boyd Gaming Corp,4/23/2024,3/31/2024,1.49,USD
BYDGF,BYDGF,3/20/2024,12/31/2023,,USD
BYDGF,BYDGF,5/8/2024,3/31/2024,,USD
BYFC,Broadway Financial Corp,5/3/2024,3/31/2024,,USD
BYLTF,BYLTF,3/6/2024,12/31/2023,,USD
BYLTF,BYLTF,5/8/2024,3/31/2024,,USD
BYND,Beyond Meat Inc,2/27/2024,12/31/2023,-0.88,USD
BYND,Beyond Meat Inc,5/8/2024,3/31/2024,-0.801,USD
BYOC,BYOC,3/29/2024,12/31/2023,,USD
BYOC,BYOC,5/13/2024,3/31/2024,,USD
BYON,Beyond Inc,4/25/2024,3/31/2024,-0.6,USD
BYRN,Byrna Technologies Inc,4/12/2024,2/29/2024,0.03,USD
BYSI,BeyondSpring Inc,2/28/2024,12/31/2023,,USD
BYSI,BeyondSpring Inc,4/18/2024,3/31/2024,-0.82,USD
BZAMF,BZAMF,4/26/2024,3/31/2024,,USD
BZFD,BuzzFeed Inc - Class A,3/11/2024,12/31/2023,0.06,USD
BZFD,BuzzFeed Inc - Class A,5/7/2024,3/31/2024,-0.19,USD
BZH,Beazer Homes USA Inc,4/25/2024,3/31/2024,0.91,USD
C,Citigroup Inc,4/12/2024,3/31/2024,1.42,USD
CAAP,Corporacion America Airports S.A.,3/20/2024,12/31/2023,0.29,USD
CAAP,Corporacion America Airports S.A.,5/21/2024,3/31/2024,0.36,USD
CAAS,China Automotive Systems Inc,3/28/2024,12/31/2023,0.12,USD
CAAS,China Automotive Systems Inc,5/10/2024,3/31/2024,0.17,USD
CABA,Cabaletta Bio Inc,3/14/2024,12/31/2023,-0.39,USD
CABA,Cabaletta Bio Inc,5/9/2024,3/31/2024,-0.4404,USD
CABO,Cable One Inc,2/22/2024,12/31/2023,11.18,USD
CABO,Cable One Inc,5/2/2024,3/31/2024,13.05,USD
CAC,Camden National Corp,4/23/2024,3/31/2024,0.71,USD
CACC,Credit Acceptance Corp,4/29/2024,3/31/2024,7.46,USD
CACH,CACH,3/26/2024,12/31/2023,0,USD
CACH,CACH,5/13/2024,3/31/2024,0,USD
CACI,Caci International Inc,4/24/2024,3/31/2024,5.64,USD
CADE,Cadence Bancorporation - Class A,4/22/2024,3/31/2024,0.55,USD
CADL,Candel Therapeutics Inc,3/27/2024,12/31/2023,-0.1812,USD
CADL,Candel Therapeutics Inc,5/9/2024,3/31/2024,0,USD
CAFZF,CAFZF,2/26/2024,1/31/2024,,USD
CAG,Conagra Brands Inc,4/3/2024,2/29/2024,0.64,USD
CAH,Cardinal Health Inc,5/2/2024,3/31/2024,1.96,USD
CAKE,Cheesecake Factory Inc,5/8/2024,4/30/2024,,USD
CAL,Caleres Inc,3/12/2024,1/31/2024,0.85,USD
CALA,CALA,3/29/2024,12/31/2023,-0.28,USD
CALA,CALA,5/8/2024,3/31/2024,-3.03,USD
CALB,California Bancorp,4/24/2024,3/31/2024,0.54,USD
CALC,CalciMedica Inc,3/6/2024,12/31/2023,-0.87,USD
CALC,CalciMedica Inc,5/13/2024,3/31/2024,,USD
CALIQ,CALIQ,3/26/2024,12/31/2023,0,USD
CALIQ,CALIQ,5/13/2024,3/31/2024,0,USD
CALM,Cal-Maine Foods Inc,3/26/2024,2/29/2024,1.61,USD
CALX,Calix Inc,4/17/2024,3/31/2024,0.2,USD
CAMP,Calamp Corp,4/25/2024,2/29/2024,-2.04,USD
CAMT,Camtek Ltd,5/8/2024,3/31/2024,0.5305,USD
CANB,Can B Corp,2/26/2024,12/31/2023,0.14,USD
CANB,Can B Corp,5/6/2024,3/31/2024,,USD
CANO,CANO,2/26/2024,12/31/2023,-17.56,USD
CANO,CANO,5/7/2024,3/31/2024,,USD
CAPC,CAPC,3/29/2024,12/31/2023,,USD
CAPC,CAPC,5/13/2024,3/31/2024,,USD
CAPL,CrossAmerica Partners LP,2/26/2024,12/31/2023,0.22,USD
CAPL,CrossAmerica Partners LP,5/6/2024,3/31/2024,0.08,USD
CAPR,Capricor Therapeutics Inc,3/13/2024,12/31/2023,-0.09,USD
CAPR,Capricor Therapeutics Inc,5/9/2024,3/31/2024,-0.25,USD
CAPS,CAPS,3/28/2024,12/31/2023,0,USD
CAR,Avis Budget Group Inc,4/29/2024,3/31/2024,-1.67,USD
CARA,Cara Therapeutics Inc,3/4/2024,12/31/2023,-0.41,USD
CARA,Cara Therapeutics Inc,5/13/2024,3/31/2024,-0.45,USD
CARE,Carter Bankshares Inc,4/25/2024,3/31/2024,0.1333,USD
CARG,CarGurus Inc - Class A,2/26/2024,12/31/2023,0.34,USD
CARG,CarGurus Inc - Class A,5/7/2024,3/31/2024,0.3134,USD
CARM,Carisma Therapeutics Inc,2/26/2024,12/31/2023,-0.55,USD
CARM,Carisma Therapeutics Inc,5/9/2024,3/31/2024,,USD
CARR,Carrier Global Corp,4/23/2024,3/31/2024,0.5,USD
CARS,Cars.com,2/22/2024,12/31/2023,0.16,USD
CARS,Cars.com,5/2/2024,3/31/2024,0.3415,USD
CASA,Casa Systems Inc,3/12/2024,12/31/2023,-0.11,USD
CASA,Casa Systems Inc,5/7/2024,3/31/2024,-0.05,USD
CASH,Pathward Financial Inc,4/24/2024,3/31/2024,2.3,USD
CASI,CASI Pharmaceuticals Inc,4/24/2024,3/31/2024,,USD
CASS,Cass Information Systems Inc,4/15/2024,3/31/2024,0.59,USD
CASY,Casey`s General Stores Inc,3/11/2024,1/31/2024,2.11,USD
CAT,Caterpillar Inc,4/25/2024,3/31/2024,5.08,USD
CATC,Cambridge Bancorp,4/23/2024,3/31/2024,1.01,USD
CATO,Cato Corp - Class A,3/14/2024,1/31/2024,,USD
CATO,Cato Corp - Class A,5/16/2024,4/30/2024,,USD
CATV,CATV,4/18/2024,3/31/2024,,USD
CATX,Perspective Therapeutics Inc,2/28/2024,12/31/2023,-0.04,USD
CATY,Cathay General Bancorp,4/18/2024,3/31/2024,0.99,USD
CAVA,Cava Group Inc,2/27/2024,12/31/2023,0,USD
CAWW,CAWW,2/28/2024,11/30/2023,,USD
CAWW,CAWW,4/15/2024,2/29/2024,,USD
CB,Chubb Ltd,4/22/2024,3/31/2024,5.34,USD
CBAN,Colony Bankcorp Inc,4/25/2024,3/31/2024,0.31,USD
CBAT,CBAK Energy Technology Inc,4/9/2024,3/31/2024,-0.02,USD
CBAY,Cymabay Therapeutics Inc,3/14/2024,12/31/2023,-0.31,USD
CBAY,Cymabay Therapeutics Inc,5/13/2024,3/31/2024,-0.3109,USD
CBD,Companhia Brasileira De Distribuicao. ADR (),5/8/2024,3/31/2024,-0.1026,USD
CBDS,CBDS,4/17/2024,3/31/2024,,USD
CBDY,CBDY,3/17/2024,12/31/2023,,USD
CBDY,CBDY,5/8/2024,3/31/2024,,USD
CBFV,CB Financial Services Inc,4/26/2024,3/31/2024,0.55,USD
CBIH,CBIH,5/1/2024,3/31/2024,0,USD
CBIO,CBIO,3/28/2024,12/31/2023,-0.04,USD
CBIO,CBIO,5/13/2024,3/31/2024,,USD
CBKCQ,CBKCQ,3/12/2024,1/31/2024,0,USD
CBKM,CBKM,4/18/2024,3/31/2024,,USD
CBLRF,CBLRF,3/28/2024,12/31/2023,0,USD
CBLRF,CBLRF,5/9/2024,3/31/2024,0,USD
CBNK,Capital Bancorp Inc,4/18/2024,3/31/2024,0.51,USD
CBNT,CBNT,4/3/2024,3/31/2024,,USD
CBOE,Cboe Global Markets Inc,5/3/2024,3/31/2024,2.04,USD
CBRE,CBRE Group Inc - Class A,4/25/2024,3/31/2024,0.63,USD
CBRI,CBRI,5/2/2024,3/31/2024,0,USD
CBRL,Cracker Barrel Old Country Store Inc,2/27/2024,11/30/2023,1.37,USD
CBSH,Commerce Bancshares Inc,4/16/2024,3/31/2024,0.8,USD
CBSTF,CBSTF,3/13/2024,12/31/2023,-0.06,USD
CBSTF,CBSTF,5/13/2024,3/31/2024,,USD
CBT,Cabot Corp,5/6/2024,3/31/2024,1.66,USD
CBTN,CBTN,5/4/2024,3/31/2024,,USD
CBU,Community Bank System Inc,4/23/2024,3/31/2024,0.78,USD
CBUS,Cibus Global Ltd. Class A,3/1/2024,12/31/2023,-1.43,USD
CBUS,Cibus Global Ltd. Class A,4/29/2024,3/31/2024,,USD
CBUTF,CBUTF,4/25/2024,3/31/2024,,USD
CBWTF,CBWTF,3/29/2024,12/31/2023,,USD
CBWTF,CBWTF,5/13/2024,3/31/2024,,USD
CBZ,Cbiz Inc,4/25/2024,3/31/2024,1.57,USD
CC,Chemours Company,2/28/2024,12/31/2023,0.24,USD
CC,Chemours Company,4/25/2024,3/31/2024,0.8519,USD
CCAP,Crescent Capital BDC Inc,5/8/2024,3/31/2024,0.5499,USD
CCB,Coastal Financial Corp,4/25/2024,3/31/2024,0.76,USD
CCBC,CCBC,4/19/2024,3/31/2024,,USD
CCBG,Capital City Bank Group Inc,4/22/2024,3/31/2024,0.69,USD
CCCC,C4 Therapeutics Inc,2/22/2024,12/31/2023,-0.68,USD
CCCC,C4 Therapeutics Inc,5/2/2024,3/31/2024,-0.5688,USD
CCCS,CCC Intelligent Solutions Holdings Inc,2/28/2024,12/31/2023,0.08,USD
CCCS,CCC Intelligent Solutions Holdings Inc,5/1/2024,3/31/2024,0.083,USD
CCEL,Cryo-Cell International Inc,2/26/2024,11/30/2023,-0.07,USD
CCEL,Cryo-Cell International Inc,4/19/2024,2/29/2024,-0.06,USD
CCF,CCF,4/4/2024,2/29/2024,,USD
CCFN,CCFN,2/23/2024,12/31/2023,,USD
CCGM,CCGM,2/28/2024,12/31/2023,0,USD
CCGY,CCGY,2/28/2024,12/31/2023,0,USD
CCGY,CCGY,5/17/2024,3/31/2024,0,USD
CCHWF,CCHWF,3/27/2024,12/31/2023,,USD
CCHWF,CCHWF,5/13/2024,3/31/2024,,USD
CCI,Crown Castle Inc,4/17/2024,3/31/2024,0.7,USD
CCK,Crown Holdings Inc,4/22/2024,3/31/2024,0.95,USD
CCL,Carnival Corp (Paired Stock),3/25/2024,2/29/2024,-0.18,USD
CCLD,CareCloud Inc,2/29/2024,12/31/2023,-0.34,USD
CCLD,CareCloud Inc,5/2/2024,3/31/2024,-0.28,USD
CCLP,CSI Compressco LP,3/8/2024,12/31/2023,,USD
CCLP,CSI Compressco LP,5/2/2024,3/31/2024,,USD
CCNB,CCNB,4/23/2024,3/31/2024,,USD
CCNCF,CCNCF,3/1/2024,12/31/2023,,USD
CCNCF,CCNCF,5/1/2024,3/31/2024,,USD
CCNE,CNB Financial Corp (PA),4/15/2024,3/31/2024,0.5,USD
CCO,Clear Channel Outdoor Holdings Inc,2/27/2024,12/31/2023,0.04,USD
CCO,Clear Channel Outdoor Holdings Inc,5/7/2024,3/31/2024,-0.2192,USD
CCOI,Cogent Communications Holdings Inc,2/29/2024,12/31/2023,-0.87,USD
CCOI,Cogent Communications Holdings Inc,5/2/2024,3/31/2024,-1.02,USD
CCOZY,CCOZY,3/21/2024,12/31/2023,0.5494,USD
CCOZY,CCOZY,4/24/2024,3/31/2024,0.8913,USD
CCRD,CoreCard Corporation - Class A,5/2/2024,3/31/2024,0.02,USD
CCRN,Cross Country Healthcares Inc,5/1/2024,3/31/2024,0.3031,USD
CCS,Century Communities Inc,4/24/2024,3/31/2024,1.39,USD
CCSI,Consensus Cloud Solutions Inc,5/9/2024,3/31/2024,1.21,USD
CCUR,CCUR,5/14/2024,3/31/2024,0,USD
CDE,Coeur Mining Inc,5/8/2024,3/31/2024,0.01,USD
CDLR,Cadeler AS,3/26/2024,12/31/2023,0,USD
CDLX,Cardlytics Inc,5/2/2024,3/31/2024,-0.71,USD
CDMO,Avid Bioservices Inc,3/11/2024,1/31/2024,-0.05,USD
CDNA,Caredx Inc,2/26/2024,12/31/2023,-0.27,USD
CDNA,Caredx Inc,5/8/2024,3/31/2024,-0.442,USD
CDNS,Cadence Design Systems Inc,4/22/2024,3/31/2024,1.12,USD
CDP,COPT Defense Properties,4/25/2024,3/31/2024,0.28,USD
CDR-PB,CDR-PB,2/29/2024,12/31/2023,,USD
CDR-PB,CDR-PB,5/7/2024,3/31/2024,,USD
CDRE,Cadre Holdings Inc,3/11/2024,12/31/2023,0.18,USD
CDRE,Cadre Holdings Inc,5/7/2024,3/31/2024,0.21,USD
CDTAF,CDTAF,2/28/2024,12/31/2023,,USD
CDTI,CDTI,4/25/2024,3/31/2024,0,USD
CDTX,Cidara Therapeutics Inc,3/21/2024,12/31/2023,-0.1,USD
CDTX,Cidara Therapeutics Inc,5/9/2024,3/31/2024,-0.065,USD
CDVIQ,CDVIQ,3/6/2024,12/31/2023,0,USD
CDVIQ,CDVIQ,5/10/2024,3/31/2024,0,USD
CDW,CDW Corp,5/1/2024,3/31/2024,2.15,USD
CDXC,Chromadex Corp,3/6/2024,12/31/2023,-0.03,USD
CDXC,Chromadex Corp,5/8/2024,3/31/2024,-0.02,USD
CDXFF,CDXFF,5/13/2024,3/31/2024,,USD
CDXI,CDXI,2/28/2024,12/31/2023,0,USD
CDXI,CDXI,5/17/2024,3/31/2024,0,USD
CDXS,Codexis Inc,2/28/2024,12/31/2023,-0.12,USD
CDXS,Codexis Inc,5/2/2024,3/31/2024,-0.188,USD
CDZI,Cadiz Inc,3/28/2024,12/31/2023,-0.06,USD
CDZI,Cadiz Inc,5/13/2024,3/31/2024,0.0272,USD
CE,Celanese Corp - Series A,5/7/2024,3/31/2024,2.54,USD
CEAD,CEA Industries Inc,3/26/2024,12/31/2023,,USD
CEAD,CEA Industries Inc,5/13/2024,3/31/2024,,USD
CECO,Ceco Environmental Corp,3/5/2024,12/31/2023,0.24,USD
CECO,Ceco Environmental Corp,5/7/2024,3/31/2024,0.165,USD
CEFC,CEFC,4/24/2024,3/31/2024,,USD
CEG,Constellation Energy Corporation,2/27/2024,12/31/2023,1.92,USD
CEG,Constellation Energy Corporation,5/4/2024,3/31/2024,1.14,USD
CEIX,Consol Energy Inc,4/30/2024,3/31/2024,2.43,USD
CELC,Celcuity Inc,3/21/2024,12/31/2023,-0.77,USD
CELC,Celcuity Inc,5/13/2024,3/31/2024,-0.83,USD
CELH,Celsius Holdings Inc,2/28/2024,12/31/2023,0.15,USD
CELH,Celsius Holdings Inc,5/7/2024,3/31/2024,0.188,USD
CELL,CELL,5/9/2024,3/31/2024,,USD
CELU,Celularity Inc - Class A,5/20/2024,3/31/2024,-0.14,USD
CELZ,Creative Medical Technology Holdings Inc,3/25/2024,12/31/2023,-1.13,USD
CELZ,Creative Medical Technology Holdings Inc,5/10/2024,3/31/2024,,USD
CEMI,CEMI,3/27/2024,12/31/2023,,USD
CENT,Central Garden & Pet Company,5/1/2024,3/31/2024,0.9,USD
CENTA,Central Garden & Pet Co. - Class A,5/6/2024,3/31/2024,0.7801,USD
CENX,Century Aluminum Company,5/6/2024,3/31/2024,-0.0738,USD
CEQP,CEQP,4/30/2024,3/31/2024,,USD
CERE,Cerevel Therapeutics Holdings Inc,5/1/2024,3/31/2024,-0.59,USD
CERGF,CERGF,5/10/2024,3/31/2024,,USD
CERS,Cerus Corp,3/5/2024,12/31/2023,-0.02,USD
CERS,Cerus Corp,5/2/2024,3/31/2024,-0.05,USD
CERT,Certara Inc,2/29/2024,12/31/2023,0.11,USD
CERT,Certara Inc,5/6/2024,3/31/2024,0.1213,USD
CETX,Cemtrex Inc,5/9/2024,3/31/2024,-0.19,USD
CETY,Clean Energy Technologies Inc,4/15/2024,3/31/2024,,USD
CEV,Eaton Vance California Municipal Income Trust,5/2/2024,2/29/2024,0,USD
CEVA,Ceva Inc,5/8/2024,3/31/2024,0.03,USD
CF,CF Industries Holdings Inc,5/1/2024,3/31/2024,1.57,USD
CFB,Crossfirst Bankshares Inc,4/15/2024,3/31/2024,0.35,USD
CFBK,CF Bankshares Inc,5/8/2024,3/31/2024,0.5,USD
CFFI,C & F Financial Corp,4/24/2024,3/31/2024,,USD
CFFN,Capitol Federal Financial,4/24/2024,1/31/2024,0.11,USD
CFG,Citizens Financial Group Inc,4/17/2024,3/31/2024,0.75,USD
CFLT,Confluent Inc Class A,5/1/2024,3/31/2024,0.02,USD
CFMS,CFMS,2/28/2024,12/31/2023,,USD
CFMS,CFMS,5/6/2024,3/31/2024,,USD
CFNB,CFNB,5/16/2024,3/31/2024,0,USD
CFOK,CFOK,4/25/2024,3/31/2024,,USD
CFOO,CFOO,3/31/2024,12/31/2023,,USD
CFOO,CFOO,5/13/2024,3/31/2024,,USD
CFR,Cullen Frost Bankers Inc,4/25/2024,3/31/2024,2.14,USD
CFRX,CFRX,3/29/2024,12/31/2023,-0.69,USD
CFRX,CFRX,5/13/2024,3/31/2024,,USD
CFRXQ,CFRXQ,3/29/2024,12/31/2023,-0.69,USD
CFRXQ,CFRXQ,5/13/2024,3/31/2024,,USD
CFTN,CFTN,4/5/2024,3/31/2024,,USD
CG,Carlyle Group Inc (The),5/2/2024,3/31/2024,0.88,USD
CGA,China Green Agriculture Inc,5/13/2024,3/31/2024,,USD
CGAU,Vitalist Inc,2/22/2024,12/31/2023,0.26,USD
CGAU,Vitalist Inc,5/13/2024,3/31/2024,0.2116,USD
CGBD,Carlyle Secured Lending Inc,2/26/2024,12/31/2023,0.52,USD
CGBD,Carlyle Secured Lending Inc,5/7/2024,3/31/2024,0.4938,USD
CGDXF,CGDXF,2/27/2024,12/31/2023,,USD
CGEM,Cullinan Oncology Inc,3/7/2024,12/31/2023,-0.96,USD
CGEM,Cullinan Oncology Inc,5/9/2024,3/31/2024,-0.91,USD
CGEN,Compugen Ltd,3/5/2024,12/31/2023,0.22,USD
CGEN,Compugen Ltd,5/13/2024,3/31/2024,-0.11,USD
CGGYY,CGGYY,3/6/2024,12/31/2023,0,USD
CGGYY,CGGYY,5/14/2024,3/31/2024,0,USD
CGIP,CGIP,4/25/2024,3/31/2024,0,USD
CGLCF,CGLCF,5/17/2024,3/31/2024,,USD
