symbol,name,reportDate,fiscalDateEnding,estimate,currency
SIFY,Sify Technologies Ltd,2024-04-22,2024-03-31,0.8312,INR
SIG,Signet Jewelers Ltd,2024-03-14,2024-01-31,6.35,USD
SIGA,SIGA Technologies Inc,2024-02-29,2023-12-31,,USD
SIGA,SIGA Technologies Inc,2024-05-02,2024-03-31,,USD
SIGI,Selective Insurance Group Inc,2024-05-01,2024-03-31,1.83,USD
SIGL,SIGL,2024-03-26,2023-12-31,,USD
SIGL,SIGL,2024-04-19,2024-03-31,,USD
SII,Sprott Inc,2024-05-03,2024-03-31,0.33,CAD
SILC,Silicom Ltd,2024-04-29,2024-03-31,-0.3,USD
SILK,Silk Road Medical Inc,2024-02-28,2023-12-31,-0.42,USD
SILK,Silk Road Medical Inc,2024-05-07,2024-03-31,-0.415,USD
SILO,SILO Pharma Inc,2024-02-28,2023-12-31,-0.2,USD
SILV,SilverCrest Metals Inc,2024-03-06,2023-12-31,0.12,USD
SILV,SilverCrest Metals Inc,2024-05-09,2024-03-31,0.0913,USD
SIM,Grupo Simec S.A.B. de C.V.,2024-02-27,2023-12-31,0.4479,MXN
SIM,Grupo Simec S.A.B. de C.V.,2024-05-03,2024-03-31,0.4377,MXN
SIMO,Silicon Motion Technology Corp,2024-05-02,2024-03-31,0.55,USD
SIMPQ,SIMPQ,2024-03-22,2024-01-31,0,USD
SIMPQ,SIMPQ,2024-05-14,2024-04-30,0,USD
SINC,SINC,2024-02-22,2023-12-31,,USD
SINC,SINC,2024-05-16,2024-03-31,,USD
SING,SING,2024-04-01,2024-03-31,,USD
SINT,SINTX Technologies Inc,2024-05-13,2024-03-31,,USD
SIRE,SIRE,2024-04-26,2024-03-31,,USD
SIRI,Sirius XM Holdings Inc,2024-04-25,2024-03-31,0.07,USD
SISI,Shineco Inc,2024-05-09,2024-03-31,,USD
SISXF,SISXF,2024-03-13,2023-12-31,,CAD
SISXF,SISXF,2024-05-08,2024-03-31,,CAD
SITC,SITE Centers Corp,2024-04-23,2024-03-31,0.05,USD
SITE,SiteOne Landscape Supply Inc,2024-05-01,2024-03-31,-0.27,USD
SITKF,SITKF,2024-04-29,2024-03-31,,CAD
SITM,SiTime Corp,2024-05-01,2024-03-31,-0.15,USD
SIVBQ,SIVBQ,2024-04-18,2024-03-31,3.75,USD
SIX,Six Flags Entertainment Corp,2024-02-29,2023-12-31,0.27,USD
SIX,Six Flags Entertainment Corp,2024-05-06,2024-03-31,-0.839,USD
SJ,Scienjoy Holding Corporation - Class A,2024-04-26,2024-03-31,,CNY
SJM,J.M. Smucker Company,2024-02-27,2024-01-31,2.27,USD
SJT,San Juan Basin Royalty Trust,2024-03-29,2023-12-31,,USD
SJT,San Juan Basin Royalty Trust,2024-05-13,2024-03-31,,USD
SJW,SJW Group,2024-04-29,2024-03-31,0.36,USD
SKE,Skeena Resources Ltd,2024-03-20,2023-12-31,,CAD
SKE,Skeena Resources Ltd,2024-05-09,2024-03-31,,CAD
SKFRY,SKFRY,2024-04-26,2024-03-31,0.4245,SEK
SKHHY,SKHHY,2024-04-29,2024-03-31,0,AUD
SKHSY,SKHSY,2024-03-07,2024-01-31,0.5836,JPY
SKIL,Skillsoft Corp - Class A,2024-04-09,2024-03-31,-3.27,USD
SKIN,Beauty Health Company (The) - Class A,2024-02-26,2023-12-31,-0.07,USD
SKIN,Beauty Health Company (The) - Class A,2024-05-08,2024-03-31,-0.0505,USD
SKKY,SKKY,2024-03-08,2024-01-31,,USD
SKLZ,Skillz Inc - Class A,2024-03-28,2023-12-31,-1.41,USD
SKLZ,Skillz Inc - Class A,2024-05-07,2024-03-31,,USD
SKM,SK Telecom Co Ltd,2024-05-07,2024-03-31,0.5983,KRW
SKPGF,SKPGF,2024-03-18,2023-12-31,,USD
SKT,Tanger Factory Outlet Centers Inc,2024-04-25,2024-03-31,0.2,USD
SKTCF,SKTCF,2024-03-31,2023-12-31,,USD
SKWD,Skyward Specialty Insurance Group Inc,2024-05-07,2024-03-31,0.61,USD
SKX,Skechers U S A Inc - Class A,2024-04-25,2024-03-31,1.1,USD
SKYE,SKYE,2024-03-31,2023-12-31,-0.38,USD
SKYE,SKYE,2024-05-12,2024-03-31,,USD
SKYED,SKYED,2024-03-31,2023-12-31,,USD
SKYED,SKYED,2024-05-12,2024-03-31,,USD
SKYH,Sky Harbour Group Corporation - Class A,2024-03-22,2024-02-29,-0.08,USD
SKYT,SkyWater Technology Inc,2024-02-26,2023-12-31,-0.12,USD
SKYT,SkyWater Technology Inc,2024-05-06,2024-03-31,-0.036,USD
SKYW,Skywest Inc,2024-04-25,2024-03-31,1.08,USD
SKYX,SKYX Platforms Corp,2024-03-05,2023-12-31,-0.08,USD
SKYX,SKYX Platforms Corp,2024-05-06,2024-03-31,-0.08,USD
SLAB,Silicon Laboratories Inc,2024-04-24,2024-03-31,-0.98,USD
SLB,SLB,2024-04-19,2024-03-31,0.75,USD
SLBK,SLBK,2024-05-03,2024-03-31,,USD
SLCA,U.S. Silica Holdings Inc,2024-02-27,2023-12-31,0.25,USD
SLCA,U.S. Silica Holdings Inc,2024-04-25,2024-03-31,0.34,USD
SLDB,Solid Biosciences Inc,2024-03-21,2023-12-31,-0.99,USD
SLDB,Solid Biosciences Inc,2024-05-09,2024-03-31,,USD
SLDP,Solid Power Inc - Class A,2024-02-27,2023-12-31,-0.12,USD
SLDP,Solid Power Inc - Class A,2024-05-06,2024-03-31,-0.09,USD
SLE,Super League Enterprise Inc,2024-03-28,2023-12-31,-1.2,USD
SLE,Super League Enterprise Inc,2024-05-13,2024-03-31,,USD
SLE_OLD,SLE_OLD,2024-03-28,2023-12-31,,USD
SLE_OLD,SLE_OLD,2024-05-13,2024-03-31,,USD
SLF,Sun Life Financial Inc,2024-05-09,2024-03-31,1.21,CAD
SLG,SL Green Realty Corp,2024-04-17,2024-03-31,-0.06,USD
SLGC,SomaLogic Inc - Class A,2024-03-26,2023-12-31,-0.15,USD
SLGC,SomaLogic Inc - Class A,2024-05-09,2024-03-31,-0.145,USD
SLGD,SLGD,2024-03-27,2023-12-31,,USD
SLGD,SLGD,2024-05-06,2024-03-31,,USD
SLGG,SLGG,2024-03-28,2023-12-31,,USD
SLGG,SLGG,2024-05-13,2024-03-31,,USD
SLGL,Sol-Gel Technologies Ltd,2024-03-08,2023-12-31,-0.17,USD
SLGL,Sol-Gel Technologies Ltd,2024-05-10,2024-03-31,-0.21,USD
SLGN,Silgan Holdings Inc,2024-04-24,2024-03-31,0.66,USD
SLGWF,SLGWF,2024-04-25,2024-03-31,,USD
SLI,Standard Lithium Ltd,2024-05-11,2024-03-31,-0.0147,USD
SLM,SLM Corp,2024-04-24,2024-03-31,1.06,USD
SLMFF,SLMFF,2024-04-08,2024-02-29,,USD
SLN,Silence Therapeutics Plc,2024-03-13,2023-12-31,-0.0778,GBP
SLN,Silence Therapeutics Plc,2024-05-14,2024-03-31,-0.1144,GBP
SLNA,Selina Hospitality PLC.,2024-04-26,2024-03-31,-0.3,USD
SLNFF,SLNFF,2024-03-13,2024-01-31,,USD
SLNG,Stabilis Solutions Inc,2024-03-06,2023-12-31,-0.03,USD
SLNG,Stabilis Solutions Inc,2024-05-08,2024-03-31,,USD
SLNH,Soluna Holdings Inc,2024-04-01,2024-03-31,,USD
SLNO,Soleno Therapeutics Inc,2024-03-19,2023-12-31,-0.27,USD
SLNO,Soleno Therapeutics Inc,2024-05-07,2024-03-31,-0.27,USD
SLP,Simulations Plus Inc,2024-04-03,2024-02-29,0.19,USD
SLQT,SelectQuote Inc,2024-05-09,2024-03-31,0.04,USD
SLRC,SLR Investment Corp,2024-02-27,2023-12-31,0.43,USD
SLRC,SLR Investment Corp,2024-05-08,2024-03-31,0.434,USD
SLRN,Acelyrin Inc,2024-02-28,2023-12-31,-0.99,USD
SLRX,Salarius Pharmaceuticals Inc,2024-03-25,2023-12-31,-0.84,USD
SLRX,Salarius Pharmaceuticals Inc,2024-05-09,2024-03-31,,USD
SLS,SELLAS Life Sciences Group Inc,2024-03-14,2023-12-31,0.09,USD
SLS,SELLAS Life Sciences Group Inc,2024-05-09,2024-03-31,-0.27,USD
SLSDF,SLSDF,2024-04-29,2024-03-31,,USD
SLSSF,SLSSF,2024-03-28,2023-12-31,,USD
SLSSF,SLSSF,2024-05-07,2024-03-31,,USD
SLTTF,SLTTF,2024-04-29,2024-03-31,,USD
SLVM,Sylvamo Corp,2024-05-09,2024-03-31,1.04,USD
SLVRF,SLVRF,2024-03-11,2023-12-31,,USD
SLVRF,SLVRF,2024-05-17,2024-03-31,,USD
SM,SM Energy Company,2024-04-25,2024-03-31,1.5,USD
SMAGF,SMAGF,2024-04-29,2024-03-31,,USD
SMAR,Smartsheet Inc - Class A,2024-03-14,2024-01-31,0.18,USD
SMBC,Southern Missouri Bancorp Inc,2024-04-29,2024-03-31,0.98,USD
SMBK,SmartFinancial Inc,2024-04-22,2024-03-31,0.41,USD
SMCI,Super Micro Computer Inc,2024-04-30,2024-03-31,5.72,USD
SMFG,Sumitomo Mitsui Financial Group Inc,2024-05-13,2024-03-31,0.1597,JPY
SMG,Scotts Miracle-Gro Company - Class A,2024-05-01,2024-03-31,3.19,USD
SMGI,SMGI,2024-04-16,2024-03-31,,USD
SMGZY,SMGZY,2024-03-26,2024-01-31,0,GBP
SMHI,SEACOR Marine Holdings Inc,2024-03-04,2023-12-31,-0.49,USD
SMHI,SEACOR Marine Holdings Inc,2024-05-01,2024-03-31,,USD
SMID,Smith-Midland Corp,2024-04-17,2024-03-31,,USD
SMIT,SMIT,2024-04-12,2024-02-29,0,USD
SMLP,Summit Midstream Partners LP,2024-02-22,2023-12-31,0.42,USD
SMLP,Summit Midstream Partners LP,2024-05-03,2024-03-31,,USD
SMLR,Semler Scientific Inc,2024-03-05,2023-12-31,0.57,USD
SMLR,Semler Scientific Inc,2024-05-08,2024-03-31,1.5,USD
SMME,SMME,2024-02-22,2023-12-31,,USD
SMMF,Summit Financial Group Inc,2024-04-25,2024-03-31,1.07,USD
SMMNY,SMMNY,2024-05-07,2024-03-31,0.2819,EUR
SMMT,Summit Therapeutics Inc,2024-05-09,2024-04-30,,GBP
SMP,Standard Motor Products Inc,2024-02-22,2023-12-31,0.63,USD
SMP,Standard Motor Products Inc,2024-05-01,2024-03-31,0.7033,USD
SMPL,Simply Good Foods Company,2024-04-03,2024-02-29,0.38,USD
SMR,NuScale Power Corporation - Class A,2024-03-14,2023-12-31,-0.14,USD
SMR,NuScale Power Corporation - Class A,2024-05-07,2024-03-31,-0.1217,USD
SMRT,SmartRent Inc - Class A,2024-03-05,2023-12-31,-0.01,USD
SMRT,SmartRent Inc - Class A,2024-05-11,2024-03-31,-0.0015,USD
SMSI,Smith Micro Software Inc,2024-02-22,2023-12-31,-0.02,USD
SMSI,Smith Micro Software Inc,2024-05-09,2024-03-31,-0.01,USD
SMSMY,SMSMY,2024-04-24,2024-03-31,0,AUD
SMTC,Semtech Corp,2024-03-27,2024-01-31,-0.03,USD
SMTI,Sanara MedTech Inc,2024-03-18,2023-12-31,-0.13,USD
SMTI,Sanara MedTech Inc,2024-05-13,2024-03-31,,USD
SMTOY,SMTOY,2024-05-10,2024-03-31,0.4376,JPY
SMTSF,SMTSF,2024-03-26,2023-12-31,,USD
SMURF,SMURF,2024-05-09,2024-03-31,,USD
SMWB,Similarweb Ltd,2024-05-07,2024-03-31,0.01,USD
SN,SharkNinja Inc,2024-05-09,2024-03-31,0.88,USD
SNA,Snap-on Inc,2024-04-18,2024-03-31,4.64,USD
SNAL,Snail Inc - Class A,2024-03-20,2023-12-31,0.27,USD
SNAL,Snail Inc - Class A,2024-05-08,2024-03-31,0,USD
SNAP,Snap Inc - Class A,2024-04-25,2024-03-31,-0.05,USD
SNAX,Stryve Foods Inc - Class A,2024-04-01,2024-03-31,,USD
SNBR,Sleep Number Corp,2024-02-22,2023-12-31,-0.88,USD
SNBR,Sleep Number Corp,2024-04-24,2024-03-31,0.5872,USD
SNCAF,SNCAF,2024-03-01,2023-12-31,0.3,CAD
SNCAF,SNCAF,2024-05-07,2024-03-31,,CAD
SNCE,Science 37 Holdings Inc,2024-03-04,2023-12-31,-1.23,USD
SNCE,Science 37 Holdings Inc,2024-05-13,2024-03-31,,USD
SNCR,Synchronoss Technologies Inc,2024-03-05,2023-12-31,-0.1,USD
SNCR,Synchronoss Technologies Inc,2024-05-07,2024-03-31,,USD
SNCY,Sun Country Airlines Holdings Inc,2024-04-25,2024-03-31,0.7,USD
SND,Smart Sand Inc,2024-02-26,2023-12-31,-0.06,USD
SND,Smart Sand Inc,2024-05-07,2024-03-31,0.005,USD
SNDA,Sonida Senior Living Inc,2024-03-28,2023-12-31,-2.12,USD
SNDA,Sonida Senior Living Inc,2024-05-09,2024-03-31,,USD
SNDL,SNDL Inc,2024-04-12,2024-03-31,0.01,CAD
SNDR,Schneider National Inc - Class B,2024-04-25,2024-03-31,0.16,USD
SNDX,Syndax Pharmaceuticals Inc,2024-02-27,2023-12-31,-0.99,USD
SNDX,Syndax Pharmaceuticals Inc,2024-05-06,2024-03-31,-0.8599,USD
SNES,SenesTech Inc,2024-05-09,2024-03-31,,USD
SNEX,StoneX Group Inc,2024-05-01,2024-03-31,1.6,USD
SNFCA,Security National Financial Corp - Class A,2024-03-29,2023-12-31,,USD
SNFCA,Security National Financial Corp - Class A,2024-05-13,2024-03-31,,USD
SNGX,Soligenix Inc,2024-03-29,2023-12-31,-0.19,USD
SNGX,Soligenix Inc,2024-05-13,2024-03-31,,USD
SNMP,Evolve Transition Infrastructure LP,2024-03-25,2023-12-31,,USD
SNMP,Evolve Transition Infrastructure LP,2024-05-10,2024-03-31,,USD
SNMPD,SNMPD,2024-03-25,2023-12-31,,USD
SNMPD,SNMPD,2024-05-10,2024-03-31,,USD
SNMSF,SNMSF,2024-05-01,2024-03-31,0.13,USD
SNN,Smith & Nephew plc,2024-02-27,2023-12-31,0.96,USD
SNN,Smith & Nephew plc,2024-05-02,2024-03-31,0,USD
SNNF,SNNF,2024-05-04,2024-03-31,,USD
SNOW,Snowflake Inc - Class A,2024-02-28,2024-01-31,0.18,USD
SNOW,Snowflake Inc - Class A,2024-05-22,2024-04-30,0.2181,USD
SNPO,Snap One Holdings Corp,2024-03-12,2023-12-31,0.09,USD
SNPO,Snap One Holdings Corp,2024-05-07,2024-03-31,0.06,USD
SNPS,Synopsys Inc,2024-05-15,2024-04-30,3.02,USD
SNPW,SNPW,2024-04-15,2024-03-31,,USD
SNPWD,SNPWD,2024-04-15,2024-03-31,,USD
SNPX,Synaptogenix Inc,2024-02-28,2023-12-31,-0.38,USD
SNRG,SNRG,2024-04-17,2024-03-31,,USD
SNSE,Sensei Biotherapeutics Inc,2024-03-26,2023-12-31,-0.31,USD
SNSE,Sensei Biotherapeutics Inc,2024-05-07,2024-03-31,-0.305,USD
SNSGF,SNSGF,2024-05-01,2024-02-29,0,USD
SNT,Senstar Technologies Ltd,2024-03-27,2023-12-31,0,USD
SNT,Senstar Technologies Ltd,2024-04-18,2024-03-31,,USD
SNTI,Senti Biosciences Inc,2024-03-04,2023-12-31,-0.23,USD
SNTI,Senti Biosciences Inc,2024-05-02,2024-03-31,,USD
SNTW,SNTW,2024-05-13,2024-04-30,,USD
SNV,Synovus Financial Corp,2024-04-17,2024-03-31,0.99,USD
SNVVF,SNVVF,2024-03-11,2023-12-31,,CAD
SNVVF,SNVVF,2024-05-08,2024-03-31,,CAD
SNWV,SNWV,2024-04-01,2024-03-31,,USD
SNX,TD Synnex Corp,2024-03-26,2024-02-29,2.84,USD
SNY,Sanofi,2024-04-25,2024-03-31,0.953,EUR
SO,Southern Company,2024-04-25,2024-03-31,0.88,USD
SOBR,Sobr Safe Inc,2024-03-29,2023-12-31,-0.09,USD
SOBR,Sobr Safe Inc,2024-05-13,2024-03-31,-0.09,USD
SOFI,SoFi Technologies Inc,2024-04-29,2024-03-31,0.01,USD
SOFO,SOFO,2024-05-09,2024-03-31,,USD
SOGP,Sound Group Inc,2024-03-14,2023-12-31,,CNY
SOHO,Sotherly Hotels Inc,2024-03-06,2023-12-31,,USD
SOHO,Sotherly Hotels Inc,2024-05-09,2024-03-31,,USD
SOHU,Sohu.com Ltd,2024-03-04,2023-12-31,-0.59,USD
SOHU,Sohu.com Ltd,2024-05-13,2024-03-31,,USD
SOI,Solaris Oilfield Infrastructure Inc - Class A,2024-02-26,2023-12-31,0.19,USD
SOI,Solaris Oilfield Infrastructure Inc - Class A,2024-04-29,2024-03-31,0.2427,USD
SOL,Emeren Group Ltd,2024-03-26,2023-12-31,0.08,USD
SOLCF,SOLCF,2024-04-29,2024-03-31,,CAD
SOLO,Electrameccanica Vehicles Corp,2024-03-19,2023-12-31,-0.0658,USD
SOLO,Electrameccanica Vehicles Corp,2024-04-15,2024-03-31,-0.15,USD
SOMC,SOMC,2024-04-24,2024-03-31,,USD
SOMLY,SOMLY,2024-05-09,2024-03-31,0.1994,JPY
SON,Sonoco Products Company,2024-04-29,2024-03-31,1.05,USD
SOND,Sonder Holdings Inc - Class A,2024-02-28,2023-12-31,-3.46,USD
SOND,Sonder Holdings Inc - Class A,2024-05-08,2024-03-31,,USD
SONM,Sonim Technologies Inc,2024-03-18,2023-12-31,0.01,USD
SONM,Sonim Technologies Inc,2024-04-23,2024-03-31,0.01,USD
SONN,Sonnet BioTherapeutics Holdings Inc,2024-05-08,2024-03-31,0.13,USD
SONO,Sonos Inc,2024-05-08,2024-03-31,-0.47,USD
SONVY,SONVY,2024-02-28,2023-12-31,0,CHF
SONVY,SONVY,2024-05-14,2024-03-31,0,CHF
SONX,SONX,2024-03-09,2023-12-31,-0.14,USD
SONX,SONX,2024-05-10,2024-03-31,-0.1233,USD
SONY,Sony Group Corporation,2024-04-29,2024-03-31,0.8346,JPY
SOPA,Society Pass Inc,2024-03-29,2023-12-31,-0.11,USD
SOPA,Society Pass Inc,2024-05-16,2024-03-31,-0.0775,USD
SOPH,SOPHiA Genetics SA,2024-03-05,2023-12-31,-0.26,USD
SOPH,SOPHiA Genetics SA,2024-05-07,2024-03-31,-0.2175,USD
SOR,Source Capital Inc,2024-03-08,2023-12-31,,USD
SOS,SOS Ltd,2024-05-17,2024-03-31,,USD
SOUN,SoundHound AI Inc - Class A,2024-02-29,2023-12-31,-0.06,USD
SOUN,SoundHound AI Inc - Class A,2024-05-09,2024-03-31,-0.0675,USD
SOVO,Sovos Brands Inc,2024-02-28,2023-12-31,0.19,USD
SOVO,Sovos Brands Inc,2024-05-08,2024-03-31,0.1983,USD
SOWG,SOWG,2024-02-28,2023-12-31,0.17,USD
SOWG,SOWG,2024-05-17,2024-03-31,0,USD
SOYO,SOYO,2024-02-28,2023-12-31,0,USD
SP,SP Plus Corp,2024-05-01,2024-03-31,0.7105,USD
SPB,Spectrum Brands Holdings Inc,2024-05-10,2024-03-31,0.62,USD
SPCB,SuperCom Ltd,2024-02-28,2023-12-31,-0.24,USD
SPCB,SuperCom Ltd,2024-04-10,2024-03-31,-0.24,USD
SPCE,Virgin Galactic Holdings Inc - Class A,2024-02-27,2023-12-31,-0.3,USD
SPCE,Virgin Galactic Holdings Inc - Class A,2024-05-07,2024-03-31,-0.3745,USD
SPFI,South Plains Financial Inc,2024-04-25,2024-03-31,0.57,USD
SPG,Simon Property Group Inc,2024-04-30,2024-03-31,1.48,USD
SPGI,S&P Global Inc,2024-04-25,2024-03-31,3.52,USD
SPGYF,SPGYF,2024-04-24,2024-03-31,,CAD
SPGZ,SPGZ,2024-05-14,2024-03-31,0,USD
SPH,Suburban Propane Partners LP,2024-05-02,2024-03-31,2.08,USD
SPHR,Sphere Entertainment Co - Class A,2024-05-08,2024-03-31,-0.33,USD
SPHRY,SPHRY,2024-02-26,2023-12-31,0,AUD
SPI,SPI Energy Co Ltd,2024-03-29,2023-12-31,1.11,USD
SPI,SPI Energy Co Ltd,2024-04-12,2024-03-31,0.25,USD
SPIR,Spire Global Inc - Class A,2024-03-06,2023-12-31,-0.72,USD
SPIR,Spire Global Inc - Class A,2024-05-08,2024-03-31,,USD
SPKKY,SPKKY,2024-02-28,2023-12-31,0,NZD
SPKKY,SPKKY,2024-05-02,2024-03-31,0,NZD
SPLIF,SPLIF,2024-03-25,2024-01-31,,USD
SPLK,Splunk Inc,2024-02-27,2024-01-31,1.95,USD
SPLK,Splunk Inc,2024-05-22,2024-04-30,0.4375,USD
SPLP,Steel Partners Holdings LP,2024-03-06,2023-12-31,,USD
SPLP,Steel Partners Holdings LP,2024-05-02,2024-03-31,,USD
SPMYY,SPMYY,2024-03-06,2023-12-31,0.2222,USD
SPMYY,SPMYY,2024-05-01,2024-03-31,0,USD
SPND,SPND,2024-04-15,2024-03-31,,USD
SPNS,Sapiens International Corp NV,2024-05-01,2024-03-31,0.344,USD
SPNT,SiriusPoint Ltd,2024-05-01,2024-03-31,,USD
SPOK,Spok Holdings Inc,2024-05-01,2024-03-31,0.19,USD
SPOT,Spotify Technology S.A.,2024-04-23,2024-03-31,0.8,EUR
SPPI,SPPI,2024-03-20,2023-12-31,,USD
SPPI,SPPI,2024-05-07,2024-03-31,,USD
SPPJY,SPPJY,2024-05-09,2024-03-31,0,USD
SPR,Spirit Aerosystems Holdings Inc - Class A,2024-05-01,2024-03-31,-0.29,USD
SPRB,Spruce Biosciences Inc,2024-03-14,2023-12-31,-0.39,USD
SPRB,Spruce Biosciences Inc,2024-05-13,2024-03-31,-0.38,USD
SPRO,Spero Therapeutics Inc,2024-03-28,2023-12-31,0.05,USD
SPRO,Spero Therapeutics Inc,2024-05-09,2024-03-31,-0.2367,USD
SPRS,SPRS,2024-02-26,2023-11-30,,USD
SPRS,SPRS,2024-04-12,2024-02-29,,USD
SPRU,Spruce Power Holding Corporation - Class A,2024-03-21,2023-12-31,,USD
SPRU,Spruce Power Holding Corporation - Class A,2024-05-13,2024-03-31,,USD
SPRY,ARS Pharmaceuticals Inc,2024-03-21,2023-12-31,-0.14,USD
SPRY,ARS Pharmaceuticals Inc,2024-05-13,2024-03-31,-0.18,USD
SPSC,SPS Commerce Inc,2024-04-24,2024-03-31,0.74,USD
SPT,Sprout Social Inc Class A,2024-04-30,2024-03-31,0.0274,USD
SPVNF,SPVNF,2024-04-23,2024-03-31,,USD
SPWH,Sportsman`s Warehouse Holdings Inc,2024-04-10,2024-01-31,-0.3,USD
SPWR,Sunpower Corp,2024-05-01,2024-03-31,-0.24,USD
SPXC,SPX Technologies Inc,2024-02-22,2023-12-31,1.26,USD
SPXC,SPX Technologies Inc,2024-05-02,2024-03-31,1.01,USD
SQ,Block Inc - Class A,2024-02-22,2023-12-31,0.59,USD
SQ,Block Inc - Class A,2024-05-02,2024-03-31,0.6557,USD
SQFT,Presidio Property Trust Inc - Class A,2024-03-26,2023-12-31,0,USD
SQFT,Presidio Property Trust Inc - Class A,2024-05-13,2024-03-31,,USD
SQM,Sociedad Quimica Y Minera de Chile S.A.,2024-02-28,2023-12-31,1.2,USD
SQM,Sociedad Quimica Y Minera de Chile S.A.,2024-05-22,2024-03-31,1.16,USD
SQNS,Sequans Communications S.A,2024-02-22,2023-12-31,-0.04,USD
SQNS,Sequans Communications S.A,2024-05-01,2024-03-31,-0.07,USD
SQSP,Squarespace Inc - Class A,2024-02-28,2023-12-31,0.14,USD
SQSP,Squarespace Inc - Class A,2024-05-09,2024-03-31,0.0822,USD
SQZ,SQZ,2024-03-20,2023-12-31,,USD
SQZ,SQZ,2024-05-08,2024-03-31,,USD
SQZB,SQZB,2024-03-20,2023-12-31,-4.55,USD
SQZB,SQZB,2024-05-08,2024-03-31,,USD
SR,Spire Inc,2024-05-01,2024-03-31,3.62,USD
SRAD,Sportradar Group AG - Class A,2024-03-11,2023-12-31,0.04,EUR
SRAX,SRAX Inc - Class A,2024-05-21,2024-03-31,0,USD
SRBCF,SRBCF,2024-02-26,2024-01-31,,CAD
SRBIF,SRBIF,2024-03-28,2023-12-31,0,USD
SRBIF,SRBIF,2024-05-16,2024-03-31,0,USD
SRC,Spirit Realty Capital Inc,2024-02-26,2023-12-31,0.35,USD
SRC,Spirit Realty Capital Inc,2024-05-01,2024-03-31,0.336,USD
SRCE,1st Source Corp,2024-04-18,2024-03-31,1.14,USD
SRCGF,SRCGF,2024-04-01,2024-01-31,,USD
SRCL,Stericycle Inc,2024-02-28,2023-12-31,0.47,USD
SRCL,Stericycle Inc,2024-04-25,2024-03-31,0.48,USD
SRDX,Surmodics Inc,2024-04-24,2024-03-31,-0.32,USD
SRE,Sempra,2024-02-27,2023-12-31,1.12,USD
SRE,Sempra,2024-05-02,2024-03-31,1.41,USD
SRFM,Surf Air Mobility Inc,2024-02-28,2023-12-31,-0.28,USD
SRG,Seritage Growth Properties - Class A,2024-03-12,2023-12-31,,USD
SRG,Seritage Growth Properties - Class A,2024-05-08,2024-03-31,,USD
SRGA,SRGA,2024-03-28,2023-12-31,,USD
SRGA,SRGA,2024-05-09,2024-03-31,,USD
SRGAQ,SRGAQ,2024-03-28,2023-12-31,-1.04,USD
SRGAQ,SRGAQ,2024-05-09,2024-03-31,,USD
SRGMF,SRGMF,2024-05-22,2024-03-31,,CAD
SRGZ,SRGZ,2024-03-22,2024-01-31,,USD
SRI,Stoneridge Inc,2024-02-28,2023-12-31,0.1,USD
SRI,Stoneridge Inc,2024-05-01,2024-03-31,0.07,USD
SRL,Scully Royalty Ltd,2024-02-28,2023-12-31,0,CAD
SRL,Scully Royalty Ltd,2024-04-26,2024-03-31,,CAD
SRLZF,SRLZF,2024-04-29,2024-03-31,,USD
SRMMF,SRMMF,2024-03-28,2023-12-31,,USD
SRMMF,SRMMF,2024-05-13,2024-03-31,,USD
SRNEQ,SRNEQ,2024-03-11,2023-12-31,-0.09,USD
SRNEQ,SRNEQ,2024-05-13,2024-03-31,,USD
SRNN,SRNN,2024-05-10,2024-03-31,,USD
SRPT,Sarepta Therapeutics Inc,2024-02-28,2023-12-31,0.01,USD
SRPT,Sarepta Therapeutics Inc,2024-04-30,2024-03-31,-0.0351,USD
SRRK,Scholar Rock Holding Corp,2024-03-05,2023-12-31,-0.49,USD
SRRK,Scholar Rock Holding Corp,2024-05-07,2024-03-31,-0.4746,USD
SRRTF,SRRTF,2024-05-01,2024-03-31,,USD
SRSG,SRSG,2024-04-17,2024-03-31,,USD
SRT,Startek Inc,2024-03-25,2023-12-31,0.18,USD
SRT,Startek Inc,2024-05-09,2024-03-31,0.14,USD
SRTS,Sensus Healthcare Inc,2024-05-01,2024-03-31,-0.03,USD
SRZN,Surrozen Inc,2024-03-19,2023-12-31,-3,USD
SRZN,Surrozen Inc,2024-05-07,2024-03-31,,USD
SSAAY,SSAAY,2024-04-24,2024-03-31,0.1264,SEK
SSB,SouthState Corporation,2024-04-25,2024-03-31,1.54,USD
SSBI,Summit State Bank,2024-04-23,2024-03-31,,USD
SSBK,Southern States Bancshares Inc,2024-04-20,2024-03-31,0.83,USD
SSD,Simpson Manufacturing Co. Inc,2024-04-22,2024-03-31,1.9,USD
SSDOY,SSDOY,2024-05-09,2024-03-31,0.2086,JPY
SSEBF,SSEBF,2024-02-26,2024-01-31,,USD
SSIC,Silver Spike Investment Corp,2024-03-30,2023-12-31,0.06,USD
SSIC,Silver Spike Investment Corp,2024-05-11,2024-03-31,0.215,USD
SSII,SSII,2024-03-31,2023-12-31,,USD
SSII,SSII,2024-05-15,2024-03-31,,USD
SSKN,STRATA Skin Sciences Inc,2024-03-29,2023-12-31,-0.02,USD
SSKN,STRATA Skin Sciences Inc,2024-05-13,2024-03-31,-0.04,USD
SSL,Sasol Ltd,2024-02-26,2023-12-31,0,ZAR
SSLZY,SSLZY,2024-04-18,2024-03-31,0,USD
SSMXY,SSMXY,2024-05-08,2024-03-31,0.2247,JPY
